1.0448, -2.62078, 3.92514, -1.71163, -2.63939, -1.51814, -4.96704, -0.834529, 2.07358, -2.72515, 2.54875, -0.731986, 0.872982, 3.13623, 1.20991, -3.54701, 3.92209, 3.27113, 3.13807, -2.32444, -25,-25
0.100098, -2.29285, 4.92511, -1.71863, -2.87235, -0.545655, -5.12206, -1.82244, 1.49435, -3.54031, 2.15618, -1.65171, 0.415031, 2.24726, 1.04691, -4.53364, 4.39904, 4.15005, 3.13365, -3.32443, -24.6667,-24.6667
-0.877207, -2.50469, 3.93387, -1.8507, -3.8615, -0.692512, -5.19282, -0.824947, 0.556861, -3.88833, 1.19821, -1.36485, -0.47493, 1.79122, 0.0848484, -4.2608, 3.4017, 4.07719, 2.14926, -3.50041, -24.3333,-24.3333
-1.87699, -2.48369, 2.94384, -1.70985, -4.18337, 0.254274, -5.71427, 0.0283331, -0.439952, -3.80856, 1.10233, -0.369459, -1.46183, 1.62987, -0.895246, -4.45933, 2.42379, 3.86817, 1.18801, -3.22473, -24,-24
-2.80763, -2.11775, 2.2014, -1.03994, -4.4792, 1.20951, -6.32027, 0.823804, -1.2621, -3.23929, 0.114477, -0.21404, -2.3831, 2.01879, -1.2389, -3.52024, 1.42477, 3.9124, 0.833448, -2.2897, -23.6667,-23.6667
-3.47534, -1.37333, 1.25694, -1.36858, -4.63987, 0.222505, -5.45099, 0.329485, -2.26061, -3.1847, -0.856553, -0.452996, -3.36525, 1.8307, -2.2271, -3.67347, 1.48955, 2.9145, -0.164744, -2.3498, -23.3333,-23.3333
-3.52678, -2.37201, 0.260264, -1.45006, -4.23565, -0.692156, -4.45317, 0.263408, -3.25727, -3.26642, -1.83343, -0.239174, -3.55776, 0.849405, -2.4358, -4.65144, 1.66074, 1.92926, -0.330119, -1.36357, -23,-23
-2.56502, -2.6459, 0.146909, -2.44361, -3.77189, -1.57812, -4.73639, -0.695646, -2.9782, -4.22669, -1.22598, 0.555189, -3.25716, -0.104346, -1.57162, -5.15462, 1.3139, 0.991341, -1.04461, -0.663922, -22.6667,-22.6667
-2.3568, -3.62399, 0.236607, -3.43958, -4.04163, -2.54105, -4.84379, -1.68986, -2.69627, -5.18613, -1.46338, -0.416224, -3.45453, -1.08467, -1.91216, -4.21439, 0.714383, 0.190981, -1.17003, -1.65602, -22.3333,-22.3333
-2.46738, -4.61785, -0.721841, -3.72485, -3.89685, -3.53051, -4.79032, -2.68843, -3.31425, -5.97232, -1.96224, -1.28291, -4.2295, -0.452675, -0.919616, -4.33632, -0.283521, 0.233642, -1.99927, -2.21492, -22,-22
-3.08175, -5.40687, -1.14715, -4.6299, -3.80803, -4.52656, -4.82549, -3.68781, -3.86308, -6.80826, -0.970414, -1.41052, -4.77408, -1.29138, 0.051412, -4.09735, -1.00765, -0.456027, -2.54201, -3.05482, -21.6667,-21.6667
-3.15202, -6.4044, -1.69735, -5.46493, -2.86128, -4.84854, -5.82474, -3.72651, -4.36552, -7.67287, -0.208159, -2.05779, -4.93245, -2.27876, 0.500758, -4.99071, -1.20383, -1.43659, -3.32149, -3.68125, -21.3333,-21.3333
-3.47804, -7.34976, -2.31235, -6.25345, -2.49711, -5.77987, -5.81632, -4.72648, -4.6416, -8.634, -0.152943, -3.05627, -5.90308, -2.51936, 0.749372, -5.95931, -2.0305, -1.99927, -3.11876, -4.66049, -21,-21
-4.31615, -7.89526, -2.37275, -7.25163, -3.44939, -6.08509, -5.27539, -5.56755, -5.2467, -9.43015, -0.704518, -3.89039, -6.26878, -3.45009, 0.107556, -6.72617, -1.13908, -2.45244, -3.01817, -5.65542, -20.6667,-20.6667
-4.503, -8.87765, -2.91525, -8.09169, -3.96975, -6.93904, -6.24461, -5.32134, -5.6533, -10.3438, -0.78873, -4.88684, -7.26428, -3.54484, -0.889562, -6.6503, -1.70623, -3.27606, -3.60773, -6.46314, -20.3333,-20.3333
-5.03869, -9.72206, -3.55765, -8.85806, -4.33058, -7.87167, -6.44987, -6.30004, -6.11865, -11.2289, -0.311555, -5.76565, -7.01609, -4.51355, -1.17037, -7.61006, -2.2103, -4.13972, -4.45224, -6.99868, -20,-20
-5.6198, -10.5359, -4.46917, -9.2693, -3.54841, -8.49474, -6.66234, -7.27721, -6.48366, -12.1599, -0.962788, -6.52453, -7.31266, -5.46856, -1.35487, -8.59289, -2.37038, -5.12682, -3.45424, -7.06201, -19.6667,-19.6667
-6.22773, -11.3299, -5.08293, -10.0588, -4.54692, -8.44013, -7.14612, -8.1524, -7.15938, -12.8971, -0.971716, -7.52449, -8.29236, -5.66904, -1.94868, -9.3975, -3.36483, -5.0216, -4.45384, -7.03362, -19.3333,-19.3333
-6.46434, -12.3015, -5.46229, -10.984, -5.15735, -9.2322, -6.17048, -8.37179, -7.86468, -13.606, -1.81458, -8.06261, -8.58143, -6.62635, -2.6644, -10.0959, -4.32525, -4.74305, -5.20553, -7.69313, -19,-19
-7.40492, -12.641, -6.21409, -11.6434, -4.31501, -9.77115, -5.28026, -8.82733, -8.58697, -14.2976, -1.77536, -9.06184, -7.58898, -6.74899, -3.39086, -10.7831, -5.30198, -4.95756, -4.57071, -8.46578, -18.6667,-18.6667
-7.60092, -13.6216, -6.58391, -12.5725, -4.15754, -10.7587, -4.40036, -9.30247, -9.3315, -14.9651, -1.63345, -10.0517, -6.60693, -6.93761, -3.66028, -11.7461, -6.21098, -5.37435, -5.36554, -9.07262, -18.3333,-18.3333
-8.48696, -14.0853, -5.60681, -12.7853, -4.86666, -11.4638, -4.47865, -10.2994, -10.0569, -15.6535, -0.701759, -9.68848, -7.18731, -7.75196, -4.58744, -12.1208, -6.54159, -6.31812, -6.06367, -9.78858, -18,-18
-9.27566, -14.7, -6.15314, -13.6229, -5.85924, -11.5854, -4.00885, -11.1822, -9.65646, -16.5699, -1.68689, -9.5167, -7.80798, -8.53603, -5.48183, -12.5681, -7.03871, -7.1858, -5.80114, -10.7535, -17.6667,-17.6667
-9.54157, -15.664, -7.09888, -13.9478, -6.8083, -11.9005, -4.88552, -11.6633, -10.6141, -16.282, -2.35194, -10.2635, -8.20561, -9.45358, -5.25146, -13.5412, -6.28874, -7.84726, -6.21208, -11.6652, -17.3333,-17.3333
-8.82959, -14.9618, -7.97576, -14.4285, -7.09619, -12.8581, -4.87857, -10.6633, -9.83195, -15.6589, -2.44114, -11.2595, -8.89886, -10.1743, -5.25105, -14.5412, -6.83751, -8.68323, -6.30053, -12.6612, -17,-17
-7.85183, -15.1716, -8.76673, -13.8167, -7.79369, -13.5747, -5.07749, -11.6433, -9.90988, -16.6558, -3.44112, -11.2659, -9.69892, -10.7742, -6.11515, -15.0445, -6.99649, -9.67052, -7.22032, -13.0536, -16.6667,-16.6667
-8.69694, -15.7062, -9.70234, -14.1697, -8.7105, -13.1754, -5.26663, -12.6253, -10.1585, -15.6872, -4.43165, -11.4032, -8.69904, -10.7898, -6.18163, -14.0467, -6.6132, -10.5941, -7.45732, -12.0821, -16.3333,-16.3333
-7.70026, -15.7877, -8.92054, -14.7932, -9.7104, -13.1894, -6.2634, -12.7056, -10.3187, -14.7002, -5.42973, -11.3414, -7.72601, -11.0205, -5.3041, -13.5672, -7.22443, -9.80269, -6.67784, -11.4557, -16,-16
-6.70512, -15.6892, -8.42118, -15.6596, -8.73487, -12.9695, -5.49596, -12.0645, -11.0718, -14.0423, -4.62808, -10.7436, -7.1098, -11.8081, -4.3044, -13.5917, -8.20086, -9.58685, -5.68091, -11.3773, -15.6667,-15.6667
-6.79302, -16.6853, -8.63351, -14.6824, -9.64662, -12.5588, -5.92498, -11.1612, -10.128, -13.7117, -4.62662, -9.74361, -7.91888, -11.2204, -4.0542, -12.6235, -8.50398, -8.6339, -6.21085, -12.2254, -15.3333,-15.3333
-6.82271, -15.6858, -9.19569, -13.8554, -9.30572, -11.6187, -5.71545, -10.1834, -9.72325, -12.7973, -5.16448, -8.90058, -7.72447, -10.2394, -4.76423, -11.9193, -7.7214, -9.25646, -6.03773, -13.2103, -15,-15
-6.29309, -14.8375, -8.36706, -13.2956, -8.36385, -11.2827, -5.50726, -9.20528, -8.99394, -12.1132, -4.97125, -7.91942, -8.72446, -10.2341, -4.18122, -11.1068, -7.54411, -10.2406, -5.84531, -12.229, -14.6667,-14.6667
-7.20293, -15.2525, -9.36623, -13.255, -7.40031, -11.0152, -4.93288, -8.3867, -9.01577, -11.1134, -5.97116, -7.90575, -8.70826, -9.23426, -4.15173, -10.1073, -8.14225, -11.042, -4.97716, -11.7327, -14.3333,-14.3333
-6.3248, -14.774, -8.99689, -12.3257, -7.30848, -10.0194, -4.00524, -8.76018, -9.97566, -11.3938, -5.68372, -8.86355, -7.92523, -9.85625, -4.42573, -11.069, -8.24858, -10.0477, -4.64943, -12.6774, -14,-14
-5.45553, -14.2797, -7.998, -12.2786, -6.92974, -9.09389, -3.59727, -7.84719, -9.09221, -11.8623, -6.21487, -8.01627, -6.92527, -9.84801, -3.43614, -11.213, -7.94752, -11.0013, -4.0342, -13.4658, -13.6667,-13.6667
-4.45557, -14.2713, -8.73562, -12.9539, -7.9293, -9.12337, -3.78754, -8.82892, -8.90707, -12.845, -5.21598, -7.9692, -6.75405, -10.8332, -2.7969, -11.982, -8.90647, -11.2849, -4.00496, -14.4653, -13.3333,-13.3333
-4.49224, -13.272, -7.7829, -13.2577, -8.35341, -8.21776, -2.87744, -9.2433, -9.90702, -12.835, -5.25464, -6.96995, -6.50683, -9.86428, -1.9197, -11.5018, -8.47514, -10.3827, -3.96546, -13.4661, -13,-13
-4.52105, -14.2716, -7.2449, -12.4148, -7.42866, -7.83717, -2.77537, -8.24853, -9.18816, -12.1399, -5.37807, -5.97759, -6.25617, -8.89621, -2.11046, -10.5202, -7.88588, -9.57473, -3.92398, -12.467, -12.6667,-12.6667
-4.66179, -13.2815, -6.87102, -11.4873, -7.22236, -6.85868, -3.40641, -7.47277, -8.72092, -11.2558, -5.37149, -4.97761, -5.86569, -7.97559, -1.74757, -9.58836, -7.81629, -8.57715, -3.80357, -11.4743, -12.3333,-12.3333
-4.63148, -12.282, -6.82267, -12.4861, -6.98392, -5.88752, -3.15527, -6.50482, -8.62274, -10.2606, -5.0671, -4.02507, -5.63767, -7.00194, -2.38299, -8.8162, -7.40452, -7.66586, -3.77117, -10.4748, -12,-12
-3.7262, -11.8572, -5.82937, -12.3706, -6.01786, -5.62921, -2.1553, -6.51279, -7.73913, -9.79237, -4.47703, -4.83242, -4.65426, -7.18333, -3.36165, -8.61069, -6.49821, -8.08849, -4.73919, -10.224, -11.6667,-11.6667
-3.56889, -10.8696, -4.85019, -12.1676, -5.77371, -4.65947, -2.29341, -5.52237, -7.51635, -8.8175, -3.51581, -5.10819, -3.79699, -6.66845, -2.50604, -8.09307, -6.50295, -7.0885, -4.35372, -9.30124, -11.3333,-11.3333
-4.55412, -10.6984, -4.94502, -11.1721, -5.18997, -3.84753, -1.39607, -5.08101, -7.34188, -7.83283, -3.31921, -6.08867, -3.12853, -5.92471, -2.19113, -7.14395, -6.30215, -6.10887, -3.6438, -8.59696, -11,-11
-4.0342, -9.84419, -4.49423, -10.2795, -5.41686, -4.82145, -0.461215, -5.43604, -6.34627, -7.92647, -3.28985, -5.08911, -2.1827, -5.60005, -3.19112, -7.13975, -5.3226, -6.31007, -2.65878, -8.4245, -10.6667,-10.6667
-3.78826, -8.87491, -4.36954, -9.28726, -6.2813, -4.3187, -0.0398069, -4.52917, -7.22391, -7.44713, -4.27507, -4.91778, -1.18919, -5.48626, -2.66785, -6.28758, -5.14973, -7.29502, -1.6588, -8.41794, -10.3333,-10.3333
-2.86052, -8.50167, -5.36352, -9.3968, -5.92626, -3.38385, -0.0630008, -3.52943, -6.2876, -7.79833, -3.2854, -4.77437, -0.205223, -5.30793, -1.69295, -6.06494, -4.29952, -6.76858, -0.724642, -8.06109, -9.99999,-9.99999
-1.90301, -8.79007, -4.37472, -9.54601, -5.0989, -2.82217, 0.588708, -4.2879, -5.2938, -7.68718, -2.7021, -5.58662, 0.621282, -4.745, -0.708974, -6.24326, -3.30016, -6.80448, -1.72358, -8.1072, -9.66666,-9.66666
-1.79776, -7.79563, -4.05244, -8.59936, -4.57621, -3.67469, -0.404824, -4.40146, -5.38979, -6.6918, -1.71749, -5.76137, 0.767206, -5.7343, 0.211999, -5.85364, -2.95574, -7.74329, -2.723, -8.1411, -9.33332,-9.33332
-2.29168, -8.66513, -3.34602, -7.89157, -3.62276, -3.97623, -0.0866823, -4.00011, -4.94553, -5.7959, -0.769187, -5.44401, 1.00414, -4.76277, 0.490771, -6.81399, -2.54173, -6.83302, -3.38687, -7.39325, -8.99999,-8.99999
-1.51566, -8.03443, -2.40028, -7.56663, -3.45283, -2.99078, 0.290884, -3.07413, -3.95426, -5.6641, -0.496486, -4.48191, 1.95895, -4.46557, 0.601747, -5.82017, -3.39136, -6.30564, -2.38854, -7.33552, -8.66666,-8.66666
-0.621532, -8.48225, -3.40028, -7.56422, -4.42342, -2.75004, 0.399132, -4.06825, -4.24562, -4.70749, -0.307184, -5.46383, 1.84805, -3.47174, 1.59485, -5.93739, -2.39145, -6.31873, -1.38864, -7.32143, -8.33332,-8.33332
-0.739317, -7.48921, -3.17041, -8.53744, -5.28623, -3.25556, 1.1659, -4.71017, -4.2503, -3.7075, 0.667176, -5.68882, 2.67266, -4.03744, 2.50047, -6.36149, -2.1634, -5.34508, -0.968249, -6.41408, -7.99999,-7.99999
0.190923, -7.12226, -2.42264, -7.87348, -4.29939, -3.09387, 2.14823, -4.52301, -3.26591, -3.53149, 1.46738, -5.0891, 3.67233, -4.01166, 2.48371, -5.36163, -1.94746, -4.36867, -0.101754, -5.9149, -7.66666,-7.66666
1.17755, -7.28525, -1.44979, -8.10492, -3.29948, -3.08095, 2.34928, -5.50259, -2.26602, -3.54592, 2.01043, -4.24939, 3.62882, -3.01261, 3.18324, -4.64702, -0.994222, -4.67088, 0.627194, -6.59947, -7.33332,-7.33332
1.7465, -6.46288, -0.549111, -8.5394, -3.02231, -4.04177, 3.13896, -6.11611, -1.36021, -3.96961, 2.8474, -4.79663, 4.60875, -3.21197, 3.63926, -3.75705, -0.566332, -3.76705, 1.19762, -7.42082, -6.99999,-6.99999
2.45867, -5.76088, 0.440781, -8.39758, -2.31959, -4.75324, 4.0752, -6.46748, -0.648691, -4.67228, 2.90941, -5.7947, 5.60563, -3.13314, 3.62418, -2.75717, 0.43317, -3.7355, 1.52829, -6.47707, -6.66666,-6.66666
2.45085, -4.76091, 1.44069, -8.3842, -2.26062, -3.75498, 4.09134, -5.46761, -0.160802, -3.79937, 3.19357, -6.75348, 5.09158, -3.9909, 4.2619, -3.52744, 0.569537, -2.74484, 2.51598, -6.32064, -6.33332,-6.33332
1.52763, -5.14518, 0.507831, -8.74444, -1.83211, -2.85144, 3.23696, -5.98726, -0.118612, -4.79848, 2.23368, -7.03384, 5.01718, -4.98813, 4.73728, -4.40722, 1.56215, -2.86616, 3.19441, -7.05531, -5.99999,-5.99999
0.608011, -5.538, -0.337447, -9.27877, -1.74514, -1.85523, 4.22609, -6.13431, 0.804857, -5.18216, 2.24664, -6.03393, 5.27668, -5.95387, 4.30575, -5.30932, 2.27644, -3.566, 3.38814, -8.03636, -5.66666,-5.66666
1.57222, -5.80314, 0.44888, -8.66096, -1.4353, -2.80602, 3.80303, -7.04041, 1.45482, -4.42219, 1.37668, -6.52706, 5.7608, -6.82887, 5.24462, -4.96506, 3.19966, -3.9503, 4.38656, -8.09257, -5.33332,-5.33332
