-375.85, 21.356, 77.3565, 274.761, 88.0055, 249.638, 292.044, 103.61, -145.937, 251.558, -250.93, 258.045, 130.635, -431.843, 241.862, -168.797, -43.9544, -39.2825, -221.573, -318.9, 215,215
-381.639, 22.0179, 78.5389, 279.222, 89.3518, 253.751, 296.616, 105.687, -148.176, 255.671, -254.713, 262.144, 132.816, -438.996, 246.025, -171.789, -44.6906, -40.2607, -225.217, -324.235, 218.333,218.333
-387.434, 22.6842, 79.7223, 283.691, 90.6993, 257.872, 301.193, 107.771, -150.418, 259.792, -258.501, 266.249, 135.001, -446.163, 250.198, -174.789, -45.4282, -41.2453, -228.868, -329.58, 221.667,221.667
-393.235, 23.3547, 80.9066, 288.166, 92.0479, 262, 305.774, 109.862, -152.662, 263.919, -262.291, 270.36, 137.19, -453.343, 254.382, -177.796, -46.1673, -42.2362, -232.527, -334.937, 225,225
-399.043, 24.0295, 82.0917, 292.649, 93.3976, 266.136, 310.36, 111.96, -154.909, 268.054, -266.085, 274.477, 139.382, -460.537, 258.575, -180.811, -46.9078, -43.2333, -236.193, -340.306, 228.333,228.333
-404.857, 24.7084, 83.2776, 297.138, 94.7485, 270.279, 314.951, 114.065, -157.158, 272.195, -269.882, 278.599, 141.578, -467.744, 262.779, -183.833, -47.6497, -44.2364, -239.866, -345.685, 231.667,231.667
-410.677, 25.3915, 84.4644, 301.635, 96.1004, 274.429, 319.546, 116.177, -159.409, 276.343, -273.682, 282.728, 143.779, -474.964, 266.993, -186.863, -48.393, -45.2455, -243.547, -351.075, 235,235
-416.503, 26.0786, 85.652, 306.138, 97.4533, 278.587, 324.146, 118.295, -161.663, 280.498, -277.485, 286.861, 145.982, -482.197, 271.216, -189.899, -49.1376, -46.2605, -247.234, -356.477, 238.333,238.333
-422.335, 26.7697, 86.8403, 310.648, 98.8073, 282.751, 328.749, 120.42, -163.918, 284.659, -281.292, 291.001, 148.19, -489.442, 275.45, -192.942, -49.8835, -47.2814, -250.928, -361.888, 241.667,241.667
-428.173, 27.4647, 88.0295, 315.165, 100.162, 286.922, 333.357, 122.551, -166.176, 288.827, -285.101, 295.145, 150.401, -496.7, 279.692, -195.992, -50.6307, -48.308, -254.63, -367.31, 245,245
-434.016, 28.1637, 89.2194, 319.688, 101.518, 291.1, 337.969, 124.689, -168.437, 293.001, -288.914, 299.295, 152.615, -503.97, 283.944, -199.049, -51.3792, -49.3404, -258.337, -372.742, 248.333,248.333
-439.865, 28.8665, 90.4101, 324.218, 102.875, 295.285, 342.585, 126.832, -170.699, 297.181, -292.729, 303.451, 154.833, -511.252, 288.206, -202.113, -52.1289, -50.3783, -262.052, -378.185, 251.667,251.667
-445.719, 29.5731, 91.6015, 328.754, 104.233, 299.476, 347.205, 128.982, -172.964, 301.368, -296.547, 307.611, 157.054, -518.546, 292.476, -205.183, -52.8799, -51.4218, -265.773, -383.637, 255,255
-451.579, 30.2835, 92.7936, 333.296, 105.592, 303.674, 351.829, 131.139, -175.23, 305.56, -300.368, 311.777, 159.279, -525.852, 296.756, -208.259, -53.6321, -52.4707, -269.5, -389.1, 258.333,258.333
-457.445, 30.9976, 93.9865, 337.844, 106.952, 307.878, 356.457, 133.301, -177.499, 309.759, -304.192, 315.947, 161.507, -533.169, 301.045, -211.342, -54.3855, -53.525, -273.234, -394.571, 261.667,261.667
-463.316, 31.7153, 95.18, 342.399, 108.313, 312.088, 361.089, 135.469, -179.769, 313.963, -308.018, 320.123, 163.738, -540.498, 305.342, -214.431, -55.14, -54.5847, -276.974, -400.053, 265,265
-469.191, 32.4366, 96.3743, 346.959, 109.674, 316.305, 365.724, 137.643, -182.042, 318.174, -311.847, 324.304, 165.972, -547.838, 309.648, -217.526, -55.8958, -55.6497, -280.72, -405.544, 268.333,268.333
-475.073, 33.1616, 97.5692, 351.525, 111.037, 320.527, 370.364, 139.822, -184.317, 322.39, -315.679, 328.489, 168.21, -555.189, 313.963, -220.627, -56.6526, -56.7198, -284.472, -411.044, 271.667,271.667
-480.959, 33.8901, 98.7648, 356.097, 112.4, 324.756, 375.006, 142.007, -186.593, 326.612, -319.514, 332.679, 170.451, -562.551, 318.286, -223.734, -57.4106, -57.7951, -288.231, -416.554, 275,275
-486.85, 34.622, 99.9611, 360.675, 113.765, 328.99, 379.653, 144.198, -188.872, 330.839, -323.351, 336.874, 172.695, -569.924, 322.617, -226.848, -58.1697, -58.8755, -291.995, -422.073, 278.333,278.333
-492.746, 35.3574, 101.158, 365.259, 115.13, 333.231, 384.303, 146.395, -191.152, 335.072, -327.191, 341.074, 174.942, -577.307, 326.957, -229.966, -58.9299, -59.9609, -295.765, -427.6, 281.667,281.667
-498.647, 36.0963, 102.356, 369.848, 116.496, 337.477, 388.956, 148.597, -193.434, 339.311, -331.033, 345.278, 177.192, -584.702, 331.305, -233.091, -59.6911, -61.0513, -299.541, -433.137, 285,285
-504.553, 36.8385, 103.554, 374.442, 117.862, 341.729, 393.613, 150.804, -195.718, 343.555, -334.878, 349.487, 179.445, -592.106, 335.661, -236.222, -60.4534, -62.1466, -303.323, -438.682, 288.333,288.333
-510.464, 37.584, 104.753, 379.042, 119.23, 345.986, 398.273, 153.016, -198.004, 347.804, -338.725, 353.7, 181.701, -599.521, 340.025, -239.357, -61.2168, -63.2467, -307.111, -444.236, 291.667,291.667
-516.379, 38.3329, 105.952, 383.648, 120.598, 350.25, 402.936, 155.234, -200.291, 352.058, -342.574, 357.918, 183.959, -606.946, 344.396, -242.499, -61.9812, -64.3517, -310.904, -449.798, 295,295
-522.299, 39.085, 107.152, 388.259, 121.967, 354.518, 407.603, 157.457, -202.58, 356.318, -346.427, 362.14, 186.221, -614.381, 348.776, -245.646, -62.7466, -65.4613, -314.702, -455.369, 298.333,298.333
-528.224, 39.8404, 108.353, 392.875, 123.337, 358.792, 412.273, 159.685, -204.871, 360.583, -350.281, 366.367, 188.486, -621.826, 353.164, -248.798, -63.513, -66.5757, -318.506, -460.948, 301.667,301.667
-534.153, 40.5989, 109.554, 397.496, 124.708, 363.072, 416.946, 161.919, -207.164, 364.853, -354.138, 370.597, 190.753, -629.281, 357.558, -251.956, -64.2804, -67.6947, -322.316, -466.536, 305,305
-540.087, 41.3606, 110.756, 402.122, 126.08, 367.357, 421.623, 164.157, -209.458, 369.128, -357.997, 374.832, 193.023, -636.745, 361.961, -255.119, -65.0487, -68.8184, -326.131, -472.131, 308.333,308.333
-546.025, 42.1255, 111.958, 406.753, 127.452, 371.647, 426.302, 166.4, -211.754, 373.408, -361.858, 379.072, 195.296, -644.219, 366.371, -258.287, -65.8181, -69.9465, -329.951, -477.735, 311.667,311.667
-551.967, 42.8934, 113.161, 411.39, 128.825, 375.942, 430.985, 168.648, -214.052, 377.692, -365.722, 383.315, 197.571, -651.703, 370.788, -261.46, -66.5884, -71.0792, -333.777, -483.347, 315,315
-557.914, 43.6644, 114.364, 416.031, 130.198, 380.242, 435.67, 170.901, -216.351, 381.982, -369.588, 387.563, 199.849, -659.196, 375.213, -264.638, -67.3596, -72.2163, -337.607, -488.966, 318.333,318.333
-563.865, 44.4385, 115.568, 420.677, 131.573, 384.548, 440.359, 173.159, -218.652, 386.276, -373.456, 391.814, 202.13, -666.698, 379.645, -267.822, -68.1317, -73.3579, -341.443, -494.593, 321.667,321.667
-569.82, 45.2156, 116.773, 425.328, 132.948, 388.858, 445.05, 175.421, -220.955, 390.575, -377.326, 396.07, 204.414, -674.209, 384.084, -271.01, -68.9048, -74.5037, -345.284, -500.228, 325,325
-575.78, 45.9956, 117.978, 429.984, 134.323, 393.173, 449.745, 177.688, -223.259, 394.879, -381.198, 400.329, 206.7, -681.729, 388.53, -274.203, -69.6788, -75.6539, -349.13, -505.871, 328.333,328.333
-581.743, 46.7786, 119.184, 434.645, 135.7, 397.494, 454.442, 179.96, -225.564, 399.188, -385.073, 404.593, 208.988, -689.259, 392.983, -277.401, -70.4536, -76.8084, -352.981, -511.521, 331.667,331.667
-587.711, 47.5645, 120.39, 439.31, 137.077, 401.819, 459.142, 182.236, -227.871, 403.501, -388.949, 408.86, 211.28, -696.797, 397.443, -280.604, -71.2294, -77.9671, -356.837, -517.179, 335,335
-593.682, 48.3533, 121.596, 443.98, 138.455, 406.149, 463.845, 184.517, -230.18, 407.818, -392.828, 413.131, 213.573, -704.344, 401.91, -283.811, -72.006, -79.13, -360.698, -522.844, 338.333,338.333
-599.658, 49.1449, 122.804, 448.654, 139.833, 410.483, 468.551, 186.803, -232.49, 412.14, -396.708, 417.406, 215.869, -711.899, 406.384, -287.023, -72.7835, -80.2971, -364.563, -528.516, 341.667,341.667
-605.638, 49.9394, 124.011, 453.333, 141.212, 414.822, 473.259, 189.092, -234.801, 416.466, -400.591, 421.685, 218.168, -719.463, 410.864, -290.24, -73.5618, -81.4682, -368.433, -534.195, 345,345
-611.621, 50.7367, 125.219, 458.016, 142.592, 419.166, 477.971, 191.386, -237.114, 420.797, -404.476, 425.968, 220.469, -727.036, 415.351, -293.461, -74.341, -82.6435, -372.308, -539.882, 348.333,348.333
-617.609, 51.5368, 126.428, 462.704, 143.972, 423.515, 482.684, 193.685, -239.429, 425.132, -408.363, 430.254, 222.772, -734.617, 419.845, -296.687, -75.1209, -83.8227, -376.188, -545.576, 351.667,351.667
-623.6, 52.3396, 127.637, 467.397, 145.353, 427.868, 487.401, 195.988, -241.745, 429.472, -412.251, 434.544, 225.078, -742.207, 424.345, -299.917, -75.9018, -85.006, -380.073, -551.276, 355,355
-629.595, 53.1452, 128.847, 472.093, 146.735, 432.225, 492.12, 198.295, -244.062, 433.815, -416.142, 438.837, 227.386, -749.804, 428.851, -303.152, -76.6834, -86.1932, -383.961, -556.984, 358.333,358.333
-635.593, 53.9534, 130.057, 476.794, 148.117, 436.587, 496.842, 200.606, -246.38, 438.163, -420.035, 443.134, 229.697, -757.41, 433.364, -306.391, -77.4658, -87.3843, -387.855, -562.698, 361.667,361.667
-641.596, 54.7644, 131.267, 481.499, 149.5, 440.953, 501.566, 202.921, -248.7, 442.515, -423.929, 447.435, 232.009, -765.024, 437.883, -309.635, -78.249, -88.5793, -391.753, -568.42, 365,365
-647.602, 55.578, 132.478, 486.208, 150.883, 445.324, 506.293, 205.241, -251.022, 446.871, -427.825, 451.739, 234.324, -772.646, 442.409, -312.882, -79.033, -89.7782, -395.655, -574.147, 368.333,368.333
-653.611, 56.3943, 133.69, 490.922, 152.267, 449.699, 511.022, 207.565, -253.344, 451.232, -431.723, 456.047, 236.642, -780.275, 446.941, -316.134, -79.8178, -90.9808, -399.562, -579.882, 371.667,371.667
