-6.8845, -0.591158, -5.99298, -0.434575, -9.74814, 0.239529, -4.13894, -1.2814, -7.63762, -0.33924, -1.94198, -0.402853, -7.49419, -2.34012, -0.281188, -3.46627, -5.18516, -0.858997, -6.6767, -0.408642, -25,-25
-16.736, -2.30834, -15.8609, -2.05473, -11.3107, -5.15268, -6.86832, -3.70563, -16.9963, -3.86267, -9.15778, -0.840959, -15.8054, -7.90108, -3.12735, -3.18612, -13.9506, -5.67231, -16.6755, -0.560417, -21.6667,-21.6667
-24.9818, -7.96567, -21.4567, -10.3425, -18.5596, -12.0413, -15.5707, -8.63194, -19.7489, -13.4764, -18.3932, -4.67599, -24.1834, -12.4833, -9.3764, -4.22005, -21.6703, -12.0289, -23.0757, -8.24404, -18.3333,-18.3333
-31.7531, -15.3243, -28.3484, -17.5884, -27.9941, -15.3566, -24.4892, -13.1552, -29.2, -16.7438, -26.7173, -10.2175, -31.7805, -15.9624, -18.8892, -7.30338, -30.4816, -16.7575, -28.0611, -16.9127, -15,-15
-26.6393, -11.915, -20.8292, -10.9959, -21.3777, -7.85836, -24.3767, -9.3882, -22.3513, -9.45713, -30.4944, -12.9876, -23.6854, -10.0914, -27.1158, -9.62102, -23.0322, -10.0863, -19.7158, -12.2593, -11.6667,-11.6667
-16.65, -11.4518, -10.902, -9.79101, -11.3779, -7.92705, -22.3931, -6.53445, -12.4325, -8.18526, -27.4287, -15.3832, -16.93, -4.66694, -18.6382, -14.9249, -13.504, -7.05074, -12.0796, -7.78163, -8.33333,-8.33333
-8.79959, -5.25742, -9.83198, -0.307513, -2.97035, -6.73399, -14.2524, -3.96198, -5.701, -6.66185, -17.7736, -12.7797, -11.0934, 0.452412, -11.1442, -8.30363, -5.21383, -4.06328, -11.0301, -0.714935, -5,-5
-9.01768, 4.7402, -11.6242, 9.53057, -7.45195, 2.20554, -5.58136, 1.01937, -8.68487, 2.8826, -10.042, -6.43758, -6.12443, 6.132, -9.38589, 1.54057, -4.83101, 4.14651, -11.1739, 9.28403, -1.66667,-1.66667
-8.72795, 8.89139, -7.18771, 0.568577, -12.8129, 10.6471, 1.95552, 6.74779, -11.7944, 12.3869, -4.3731, 1.80036, -1.48138, 11.5835, -6.9258, 11.2332, -9.9391, 10.0228, -6.39155, 0.501739, 1.66667,1.66667
-2.85108, 0.800505, 2.10276, -3.13104, -5.47372, 3.85474, 5.32712, 8.82643, -4.99889, 5.05057, 1.33702, 9.63962, 2.46586, 16.0289, -2.7516, 2.14611, -8.1867, 4.1979, 2.81412, -3.40411, 5,5
1.86828, 9.61683, 3.47041, 6.775, 2.49198, 9.90021, 7.80745, 16.4527, 2.96853, 11.0938, 3.90878, 19.3033, 6.16088, 20.9902, 2.00552, 10.9421, 0.331558, 9.43615, 3.95255, 6.53088, 8.33333,8.33333
5.07569, 16.9532, 0.673691, 16.376, 9.46097, 13.6496, 6.54688, 19.0055, 9.30116, 13.5188, 4.09122, 22.7161, 9.49798, 25.3216, 6.1092, 14.4016, 9.45649, 13.5271, 0.746724, 16.0031, 11.6667,11.6667
7.70368, 23.9854, 7.2633, 23.8977, 10.4796, 23.5975, 4.05609, 19.7357, 2.11506, 20.4729, 4.07828, 22.2574, 12.8096, 29.5682, 6.08477, 24.4015, 11.7336, 20.5474, 7.87195, 23.0196, 15,15
16.8865, 27.9446, 16.6866, 27.2446, 12.017, 33.4787, 6.36468, 22.3293, 8.41904, 28.2356, 6.77369, 21.5503, 15.554, 32.9379, 15.1586, 28.6045, 11.3718, 29.5521, 16.7028, 27.7117, 18.3333,18.3333
22.2141, 36.4073, 20.7129, 31.6709, 19.4996, 33.5863, 13.5104, 29.3249, 17.7179, 31.914, 14.3362, 24.561, 17.0296, 36.0203, 23.933, 32.2748, 13.6357, 35.3459, 19.6713, 34.8432, 21.6667,21.6667
14.2341, 30.3806, 13.9822, 34.9519, 24.1187, 29.7576, 21.179, 35.7431, 27.0651, 34.9798, 22.4082, 30.4639, 17.6861, 38.4288, 14.0366, 33.7109, 17.9756, 36.4216, 15.2573, 30.4668, 25,25
22.2472, 36.3631, 23.5236, 37.9455, 23.2868, 37.5396, 28.1394, 41.4282, 23.8384, 39.3689, 28.9694, 38.0104, 17.3446, 40.3625, 22.8968, 38.3473, 24.1149, 33.9347, 22.8283, 36.9998, 28.3333,28.3333
